accept 5.197127e+01  3.320132e+02  1.108619e+00  1.655196e+00  8.950801e-01  4.338892e+01 
reject 5.632284e+01  3.313796e+02  1.111203e+00  1.653916e+00  8.950081e-01  4.335378e+01 
reject 5.550871e+01  3.315690e+02  1.105041e+00  1.655249e+00  8.950339e-01  4.337443e+01 
reject 1.369350e+02  3.294551e+02  1.108155e+00  1.651578e+00  8.951316e-01  4.326297e+01 
reject 6.542780e+01  3.329191e+02  1.112175e+00  1.655738e+00  8.949835e-01  4.347720e+01 
reject 9.182368e+01  3.302636e+02  1.107637e+00  1.656508e+00  8.950980e-01  4.345222e+01 
reject 5.895912e+01  3.312922e+02  1.109594e+00  1.655196e+00  8.951696e-01  4.337112e+01 
reject 1.183673e+02  3.297532e+02  1.106952e+00  1.656454e+00  8.951156e-01  4.345970e+01 
reject 9.615095e+01  3.301259e+02  1.112737e+00  1.648441e+00  8.951646e-01  4.338869e+01 
reject 7.545970e+01  3.332545e+02  1.106008e+00  1.650976e+00  8.950859e-01  4.332488e+01 
reject 8.031926e+01  3.304998e+02  1.109496e+00  1.653112e+00  8.950618e-01  4.343625e+01 
reject 7.341219e+01  3.307086e+02  1.110537e+00  1.649314e+00  8.951043e-01  4.342229e+01 
accept 5.719152e+01  3.313834e+02  1.107813e+00  1.652759e+00  8.950242e-01  4.337608e+01 
reject 7.580943e+01  3.333397e+02  1.104858e+00  1.656605e+00  8.949725e-01  4.336694e+01 
accept 5.447491e+01  3.318928e+02  1.104549e+00  1.653403e+00  8.950647e-01  4.339399e+01 
reject 7.226306e+01  3.309120e+02  1.101560e+00  1.654949e+00  8.951293e-01  4.338332e+01 
accept 5.351368e+01  3.321016e+02  1.103994e+00  1.658031e+00  8.950387e-01  4.346900e+01 
accept 5.592184e+01  3.315485e+02  1.103085e+00  1.658760e+00  8.950113e-01  4.341901e+01 
reject 5.732190e+01  3.325404e+02  1.101298e+00  1.658627e+00  8.949730e-01  4.338559e+01 
accept 5.522332e+01  3.316346e+02  1.103688e+00  1.658285e+00  8.950311e-01  4.345404e+01 
accept 5.643497e+01  3.319985e+02  1.101032e+00  1.658729e+00  8.950967e-01  4.354528e+01 
reject 8.575959e+01  3.335243e+02  1.098435e+00  1.660397e+00  8.950182e-01  4.356826e+01 
reject 5.831459e+01  3.313974e+02  1.106701e+00  1.655107e+00  8.950253e-01  4.350074e+01 
accept 5.452347e+01  3.320716e+02  1.102068e+00  1.657509e+00  8.950619e-01  4.347395e+01 
reject 5.755711e+01  3.325505e+02  1.102339e+00  1.661469e+00  8.949693e-01  4.348601e+01 
reject 6.980839e+01  3.331503e+02  1.109226e+00  1.657441e+00  8.950987e-01  4.348665e+01 
reject 6.776223e+01  3.331024e+02  1.102985e+00  1.659942e+00  8.950808e-01  4.348267e+01 
reject 9.509852e+01  3.335465e+02  1.094073e+00  1.655673e+00  8.949322e-01  4.344674e+01 
reject 5.965071e+01  3.324116e+02  1.101668e+00  1.653019e+00  8.950288e-01  4.345304e+01 
reject 7.173062e+01  3.308328e+02  1.105744e+00  1.662995e+00  8.949520e-01  4.341939e+01 
reject 7.491389e+01  3.309553e+02  1.099360e+00  1.654205e+00  8.950967e-01  4.350916e+01 
reject 1.366211e+02  3.294708e+02  1.103638e+00  1.657460e+00  8.950175e-01  4.352383e+01 
reject 6.318862e+01  3.311994e+02  1.102123e+00  1.658682e+00  8.950687e-01  4.347135e+01 
reject 5.804074e+01  3.319405e+02  1.103701e+00  1.651661e+00  8.951046e-01  4.352667e+01 
accept 5.482741e+01  3.319251e+02  1.107978e+00  1.661651e+00  8.951357e-01  4.345253e+01 
reject 1.061316e+02  3.341025e+02  1.105716e+00  1.658192e+00  8.951398e-01  4.344386e+01 
